   9.5400127e+01	   9.4169731e+01	   9.5463517e+01	   9.5365909e+01	   9.5335662e+01	   9.5040553e+01	   9.3514123e+01	   9.3911272e+01	   9.5210969e+01	   9.6083774e+01	   9.6600980e+01	   9.5802797e+01	   9.4522334e+01	   9.5398475e+01	   9.5425909e+01	   9.6006317e+01	   9.4306373e+01	   9.5669954e+01	   9.6868383e+01	   9.4985828e+01	   9.5296882e+01	   9.4841029e+01	   9.5867433e+01	   9.6107645e+01	   9.4533983e+01	   9.4915659e+01	   9.3591163e+01	   9.5697704e+01	   9.5838358e+01	   9.6149667e+01	   9.4626702e+01	   9.6860586e+01	   9.5910898e+01	   9.5746063e+01	   9.5663114e+01	   9.5105727e+01	   9.4892083e+01	   9.4890732e+01	   9.4615634e+01	   9.4385861e+01	   9.5127113e+01	   9.4738908e+01	   9.4180828e+01	   9.5847105e+01	   9.5636694e+01	   9.6546087e+01	   9.5642109e+01	   9.4820686e+01	   9.5768273e+01	   9.5040820e+01	   9.5182785e+01	   9.5006974e+01	   9.5172015e+01	   9.4467171e+01	   9.5372117e+01	   9.5496922e+01	   9.4000761e+01	   9.4521844e+01	   9.3924044e+01	   9.4289076e+01	   9.4879793e+01	   9.4188457e+01	   9.5129061e+01	   9.4845716e+01	
   9.5075864e+01	   9.5011777e+01	   9.5533724e+01	   9.4806309e+01	   9.4797913e+01	   9.5628553e+01	   9.4947303e+01	   9.5680556e+01	   9.5350535e+01	   9.5006300e+01	   9.5653937e+01	   9.5085973e+01	   9.4965311e+01	   9.4846487e+01	   9.5937852e+01	   9.4439737e+01	   9.6663240e+01	   9.5748506e+01	   9.6301633e+01	   9.6049713e+01	   9.5365391e+01	   9.4439973e+01	   9.5478035e+01	   9.4679928e+01	   9.4942275e+01	   9.4305509e+01	   9.6522322e+01	   9.5585355e+01	   9.4678512e+01	   9.6134302e+01	   9.6929501e+01	   9.5766420e+01	   9.6129556e+01	   9.5681656e+01	   9.5361890e+01	   9.5633856e+01	   9.5633353e+01	   9.4612902e+01	   9.5015279e+01	   9.5513692e+01	   9.5039594e+01	   9.5255839e+01	   9.5256932e+01	   9.6337732e+01	   9.5203388e+01	   9.6192085e+01	   9.6449944e+01	   9.5170059e+01	   9.5065018e+01	   9.5675204e+01	   9.4825844e+01	   9.4921210e+01	   9.4914570e+01	   9.4690067e+01	   9.6155886e+01	   9.6387146e+01	   9.5273685e+01	   9.5725410e+01	   9.6790942e+01	   9.5702910e+01	   9.5578274e+01	   9.5703830e+01	   9.5811900e+01	   9.5134712e+01	
   9.5790238e+01	   9.6173558e+01	   9.5466565e+01	   9.6435382e+01	   9.5800190e+01	   9.5841422e+01	   9.5544142e+01	   9.6145933e+01	   9.5444009e+01	   9.4744540e+01	   9.4304390e+01	   9.5794902e+01	   9.5235689e+01	   9.6575752e+01	   9.5397332e+01	   9.4760171e+01	   9.5893629e+01	   9.6551920e+01	   9.4699752e+01	   9.4965964e+01	   9.6642547e+01	   9.5245639e+01	   9.5484698e+01	   9.4657094e+01	   9.5683755e+01	   9.6038701e+01	   9.5247733e+01	   9.5597717e+01	   9.5310696e+01	   9.3939586e+01	   9.5597130e+01	   9.5612260e+01	   9.5354654e+01	   9.3677029e+01	   9.6319577e+01	   9.5227429e+01	   9.5762519e+01	   9.5404975e+01	   9.5879658e+01	   9.4827363e+01	   9.4523451e+01	   9.5480126e+01	   9.4648853e+01	   9.5844501e+01	   9.4718771e+01	   9.7408261e+01	   9.5623661e+01	   9.6043454e+01	   9.6327202e+01	   9.5808727e+01	   9.4901827e+01	   9.5237914e+01	   9.4552831e+01	   9.5739816e+01	   9.5917389e+01	   9.4752111e+01	   9.6466965e+01	   9.4730784e+01	   9.5303516e+01	   9.4504392e+01	   9.4764021e+01	   9.3659348e+01	   9.5650098e+01	   9.4840859e+01	
   9.5468888e+01	   9.5592816e+01	   9.4907138e+01	   9.6122391e+01	   9.5144303e+01	   9.5354659e+01	   9.4681679e+01	   9.5579540e+01	   9.5000391e+01	   9.4021993e+01	   9.5259851e+01	   9.5672679e+01	   9.6677289e+01	   9.5026573e+01	   9.4840808e+01	   9.5713081e+01	   9.5853958e+01	   9.4998407e+01	   9.4717256e+01	   9.5985792e+01	   9.4161010e+01	   9.6341507e+01	   9.5405209e+01	   9.4572227e+01	   9.5143024e+01	   9.5852423e+01	   9.5556148e+01	   9.5296937e+01	   9.5269031e+01	   9.4736321e+01	   9.4898850e+01	   9.5017910e+01	   9.5848828e+01	   9.5765423e+01	   9.6028242e+01	   9.4682236e+01	   9.5145428e+01	   9.5114242e+01	   9.4484744e+01	   9.4836025e+01	   9.5763962e+01	   9.5270292e+01	   9.6121061e+01	   9.5890714e+01	   9.5309526e+01	   9.5341860e+01	   9.5145318e+01	   9.6080521e+01	   9.4687900e+01	   9.5918274e+01	   9.5009278e+01	   9.5330332e+01	   9.5326216e+01	   9.5270794e+01	   9.4094675e+01	   9.5341897e+01	   9.4866313e+01	   9.4689572e+01	   9.5913347e+01	   9.6022624e+01	   9.4061963e+01	   9.3236252e+01	   9.5683725e+01	   9.4850353e+01	
   9.6128000e+01	   9.6262054e+01	   9.6291555e+01	   9.6248960e+01	   9.4989280e+01	   9.5987096e+01	   9.6207837e+01	   9.5261052e+01	   9.4467572e+01	   9.4786726e+01	   9.4836346e+01	   9.5351639e+01	   9.5152062e+01	   9.5914701e+01	   9.6797699e+01	   9.5678854e+01	   9.4810528e+01	   9.5441899e+01	   9.6026426e+01	   9.3971019e+01	   9.5241891e+01	   9.5745343e+01	   9.5209064e+01	   9.5572451e+01	   9.4827163e+01	   9.4778423e+01	   9.5102504e+01	   9.4934573e+01	   9.4893624e+01	   9.5227633e+01	   9.4818408e+01	   9.5271340e+01	   9.5249462e+01	   9.6052620e+01	   9.5395564e+01	   9.4893526e+01	   9.4749473e+01	   9.4547325e+01	   9.5466932e+01	   9.5844499e+01	   9.5485667e+01	   9.6688981e+01	   9.4987325e+01	   9.5330686e+01	   9.6613857e+01	   9.4995419e+01	   9.4612570e+01	   9.5873942e+01	   9.4647092e+01	   9.5426072e+01	   9.5429561e+01	   9.5222725e+01	   9.5159785e+01	   9.4846931e+01	   9.3805163e+01	   9.5275310e+01	   9.5121834e+01	   9.5126334e+01	   9.5232423e+01	   9.5209149e+01	   9.3978413e+01	   9.6089749e+01	   9.4918414e+01	   9.5811007e+01	
   9.5572207e+01	   9.5616911e+01	   9.5531073e+01	   9.5575912e+01	   9.5813496e+01	   9.5332429e+01	   9.5463807e+01	   9.6089091e+01	   9.4815860e+01	   9.4631606e+01	   9.4078128e+01	   9.4830081e+01	   9.5433286e+01	   9.5132236e+01	   9.5496394e+01	   9.5526334e+01	   9.5691182e+01	   9.5381084e+01	   9.6157193e+01	   9.4561454e+01	   9.5881203e+01	   9.4909091e+01	   9.4410192e+01	   9.5166116e+01	   9.4187983e+01	   9.5253436e+01	   9.4859448e+01	   9.1028638e+01	   9.1949990e+01	   9.3500002e+01	   9.5503272e+01	   9.5658522e+01	   9.5287023e+01	   9.5882171e+01	   9.5751112e+01	   9.5528513e+01	   9.4974510e+01	   9.4713383e+01	   9.5433465e+01	   9.5404517e+01	   9.6296478e+01	   9.6254437e+01	   9.5036315e+01	   9.4748383e+01	   9.5681184e+01	   9.6344212e+01	   9.5448177e+01	   9.5277996e+01	   9.6238741e+01	   9.5117175e+01	   9.5376763e+01	   9.4957328e+01	   9.5271439e+01	   9.5565833e+01	   9.6205278e+01	   9.4808058e+01	   9.4937297e+01	   9.4423881e+01	   9.6294005e+01	   9.5312526e+01	   9.6278315e+01	   9.6229019e+01	   9.4792966e+01	   9.6255818e+01	
   9.5667946e+01	   9.5659261e+01	   9.5066740e+01	   9.5275522e+01	   9.5320805e+01	   9.5349865e+01	   9.5307305e+01	   9.6555500e+01	   9.5922193e+01	   9.4272586e+01	   9.5790045e+01	   9.5115183e+01	   9.5111994e+01	   9.6213300e+01	   9.5383594e+01	   9.5292191e+01	   9.5233981e+01	   9.4543020e+01	   9.4373398e+01	   9.6107541e+01	   9.6444581e+01	   9.5327058e+01	   9.6813931e+01	   9.4328479e+01	   9.5291033e+01	   9.3472695e+01	   9.1489431e+01	   9.0466387e+01	   8.9664509e+01	   9.0325773e+01	   9.1959983e+01	   9.2832133e+01	   9.3480170e+01	   9.4410502e+01	   9.5457203e+01	   9.6078386e+01	   9.5912779e+01	   9.5193654e+01	   9.5853171e+01	   9.4255827e+01	   9.5566091e+01	   9.5882504e+01	   9.5906655e+01	   9.5128907e+01	   9.6017085e+01	   9.5203420e+01	   9.5173101e+01	   9.5964771e+01	   9.5481509e+01	   9.4648200e+01	   9.4752766e+01	   9.4843087e+01	   9.5820447e+01	   9.5226152e+01	   9.5461788e+01	   9.3180266e+01	   9.5321614e+01	   9.4548954e+01	   9.4363292e+01	   9.5001553e+01	   9.3808403e+01	   9.5155068e+01	   9.5440061e+01	   9.5615698e+01	
   9.5142841e+01	   9.5802647e+01	   9.5709674e+01	   9.5302559e+01	   9.5598883e+01	   9.6140877e+01	   9.6176429e+01	   9.5264416e+01	   9.4591298e+01	   9.4685863e+01	   9.4401251e+01	   9.4760038e+01	   9.5602416e+01	   9.5382287e+01	   9.5435799e+01	   9.6640757e+01	   9.5940929e+01	   9.4281697e+01	   9.4797353e+01	   9.5722979e+01	   9.3374599e+01	   9.4093557e+01	   9.5192982e+01	   9.3063386e+01	   9.3212345e+01	   9.2879120e+01	   9.3875199e+01	   9.0582205e+01	   9.3670464e+01	   9.2422955e+01	   9.3425736e+01	   9.2311008e+01	   9.6257818e+01	   9.5648655e+01	   9.5355080e+01	   9.4131446e+01	   9.4476003e+01	   9.5340986e+01	   9.5283390e+01	   9.5664838e+01	   9.4869004e+01	   9.4839795e+01	   9.4751792e+01	   9.5980317e+01	   9.5058317e+01	   9.5723685e+01	   9.5485300e+01	   9.5769882e+01	   9.6046864e+01	   9.5411989e+01	   9.4992928e+01	   9.6849874e+01	   9.5359003e+01	   9.6764197e+01	   9.5243304e+01	   9.5550094e+01	   9.0172955e+01	   9.5093167e+01	   9.4116883e+01	   9.4236266e+01	   9.4430722e+01	   9.3139464e+01	   9.5770924e+01	   9.4619451e+01	
   9.6687158e+01	   9.4335880e+01	   9.5160720e+01	   9.5744946e+01	   9.4861218e+01	   9.5784486e+01	   9.6019809e+01	   9.6212613e+01	   9.4553219e+01	   9.4930514e+01	   9.4269779e+01	   9.4907554e+01	   9.5999779e+01	   9.4918271e+01	   9.5454952e+01	   9.5278855e+01	   9.5250972e+01	   9.4804392e+01	   9.5593709e+01	   8.6842924e+01	   9.4032068e+01	   9.4198588e+01	   9.3840182e+01	   9.5042226e+01	   9.4674073e+01	   9.2378481e+01	   9.2171995e+01	   9.1877673e+01	   9.2693367e+01	   9.3830037e+01	   9.4220737e+01	   9.2823304e+01	   9.5613348e+01	   9.5133232e+01	   9.5066967e+01	   9.6031469e+01	   9.6079507e+01	   9.4649845e+01	   9.5809408e+01	   9.5454388e+01	   9.5669070e+01	   9.5439699e+01	   9.5449995e+01	   9.4900234e+01	   9.4525822e+01	   9.5330894e+01	   9.5340614e+01	   9.5397542e+01	   9.5168785e+01	   9.8161378e+01	   9.5696316e+01	   9.5530111e+01	   9.4629981e+01	   9.5230224e+01	   9.4268043e+01	   9.0754749e+01	   9.0375029e+01	   9.5403547e+01	   9.3521160e+01	   9.5722213e+01	   9.4973333e+01	   9.6436213e+01	   9.6071405e+01	   9.4789646e+01	
   9.6581435e+01	   9.5001203e+01	   9.4501244e+01	   9.4945409e+01	   9.6031099e+01	   9.5560762e+01	   9.5321945e+01	   9.5439040e+01	   9.5437374e+01	   9.5147876e+01	   9.3695933e+01	   9.6563344e+01	   9.5124828e+01	   9.5117645e+01	   9.4982756e+01	   9.5522665e+01	   9.6091371e+01	   9.6125082e+01	   9.3123464e+01	   8.8974077e+01	   9.3306145e+01	   9.3893375e+01	   9.4002958e+01	   9.2187466e+01	   9.2203051e+01	   9.1194833e+01	   9.0781818e+01	   9.2906572e+01	   9.2919890e+01	   9.5447094e+01	   9.4020604e+01	   9.4153130e+01	   9.5263159e+01	   9.5400834e+01	   9.6706653e+01	   9.5255891e+01	   9.3929599e+01	   9.3008189e+01	   9.5782719e+01	   9.7047042e+01	   9.5949004e+01	   9.4687505e+01	   9.6311794e+01	   9.4981030e+01	   9.5645894e+01	   9.4867500e+01	   9.5617388e+01	   9.5292090e+01	   9.4790662e+01	   9.5795591e+01	   9.4937563e+01	   9.4327077e+01	   9.5178559e+01	   9.6021216e+01	   9.5218213e+01	   9.5097870e+01	   9.4774828e+01	   9.5381080e+01	   9.4705722e+01	   9.4702309e+01	   9.4740179e+01	   9.4778251e+01	   9.4529198e+01	   9.5263087e+01	
